# Timestamp(s)	CAN_ID	DLC	Data
8.590000	1D4	8	28 08 F9 3E 34 4C 96 96
8.600000	351	8	0E 51 04 90 02 3D 00 00
8.600000	356	6	01 6D 01 BD 03 00
8.600000	370	8	0E 88 0E 99 0E 8E 0E 9E
8.600000	371	8	0E 8C 0E 95 0E 92 0E 8A
8.600000	355	6	22 26 24 36 1F 00
8.600000	35F	8	10 68 07 D0 5F 05 5F 00
8.600000	35A	8	00 00 56 01 01 02 03 5D
8.600000	1F2	8	27 EC 03 01 00 01 00 18
8.600000	1D4	8	27 EC F9 35 34 4C 96 96
8.600000	390	8	03 00 00 00 00 00 00 00
8.600000	710	8	FF 2A 60 80 14 DC C5 30
8.600000	711	8	0B 17 23 28 02 0C 00 00
8.610000	1F2	8	27 D0 03 01 00 01 00 FC
8.610000	1D4	8	27 D0 F9 2C 34 4C 96 96
8.620000	1F2	8	27 B4 03 01 00 01 00 E0
8.620000	1D4	8	27 B4 F9 22 34 4C 96 96
8.630000	1F2	8	27 98 03 01 00 01 00 C4
8.630000	1D4	8	27 98 F9 19 34 4C 96 96
8.640000	1F2	8	27 7C 03 01 00 01 00 A8
8.640000	1D4	8	27 7C F9 10 34 4C 96 96
8.650000	351	8	0E 55 04 8D 02 41 00 00
8.650000	356	6	01 6D 01 BD 03 00
8.650000	370	8	0E 8C 0E 9D 0E 92 0E A2
8.650000	371	8	0E 90 0E 99 0E 96 0E 8E
8.650000	1F2	8	27 60 03 01 00 01 00 8C
8.650000	1D4	8	27 60 F9 07 34 4C 96 96
8.660000	1F2	8	27 44 03 01 00 01 00 70
8.660000	1D4	8	27 44 F8 FE 34 4C 96 96
8.670000	1F2	8	27 28 03 01 00 01 00 54
8.670000	1D4	8	27 28 F8 F5 34 4C 96 96
8.680000	1F2	8	27 0C 03 01 00 01 00 38
8.680000	1D4	8	27 0C F8 EC 34 4C 96 96
8.690000	1F2	8	26 F0 03 01 00 01 00 1B
8.690000	1D4	8	26 F0 F8 E3 34 4C 96 96
8.700000	351	8	0E 59 04 8A 02 44 00 00
8.700000	356	6	01 6C 01 BC 03 00
8.700000	370	8	0E 8F 0E A0 0E 95 0E A5
8.700000	371	8	0E 93 0E 9C 0E 99 0E 91
8.700000	355	6	22 26 24 36 1F 00
8.700000	35F	8	10 68 07 D0 5F 05 5F 00
8.700000	35A	8	00 00 57 01 01 02 03 5E
8.700000	1F2	8	26 D4 03 01 00 01 00 FF
8.700000	1D4	8	26 D4 F8 DA 34 4C 96 96
8.700000	390	8	03 00 00 00 00 00 00 00
8.710000	1F2	8	26 B8 03 01 00 01 00 E3
8.710000	1D4	8	26 B8 F8 D2 34 4D 96 96
8.720000	1F2	8	26 9C 03 01 00 01 00 C7
8.720000	1D4	8	26 9C F8 C9 34 4D 96 96
8.730000	1F2	8	26 80 03 01 00 01 00 AB
8.730000	1D4	8	26 80 F8 C0 34 4D 96 96
8.740000	1F2	8	26 64 03 01 00 01 00 8F
8.740000	1D4	8	26 64 F8 B7 34 4D 96 96
8.750000	351	8	0E 5D 04 87 02 47 00 00
8.750000	356	6	01 6C 01 BC 03 00
8.750000	370	8	0E 93 0E A4 0E 99 0E A9
8.750000	371	8	0E 97 0E A0 0E 9D 0E 95
8.750000	1F2	8	26 48 03 01 00 01 00 73
8.750000	1D4	8	26 48 F8 AE 34 4D 96 96
8.760000	1F2	8	26 2C 03 01 00 01 00 57
8.760000	1D4	8	26 2C F8 A6 35 4D 96 96
8.770000	1F2	8	26 10 03 01 00 01 00 3B
8.770000	1D4	8	26 10 F8 9D 35 4D 96 96
8.780000	1F2	8	25 F4 03 01 00 01 00 1E
8.780000	1D4	8	25 F4 F8 94 35 4D 96 96
8.790000	1F2	8	25 D8 03 01 00 01 00 02
8.790000	1D4	8	25 D8 F8 8C 35 4D 96 96
8.800000	351	8	0E 61 04 84 02 4B 00 00
8.800000	356	6	01 6C 01 BC 03 00
8.800000	370	8	0E 97 0E A8 0E 9D 0E AD
8.800000	371	8	0E 9B 0E A4 0E A1 0E 99
8.800000	355	6	22 26 24 37 1F 00
8.800000	35F	8	10 68 07 D0 5F 05 5F 00
8.800000	35A	8	00 00 58 01 01 02 03 5F
8.800000	1F2	8	25 BC 03 01 00 01 00 E6
8.800000	1D4	8	25 BC F8 83 35 4D 96 96
8.800000	390	8	03 00 00 00 00 00 00 00
8.800000	710	8	FF 2A 60 80 14 DC C7 20
8.800000	711	8	0A 7B 23 28 02 0C 00 00
8.810000	1F2	8	25 A0 03 01 00 01 00 CA
8.810000	1D4	8	25 A0 F8 7B 35 4D 96 96
8.820000	1F2	8	25 84 03 01 00 01 00 AE
8.820000	1D4	8	25 84 F8 72 35 4D 96 96
8.830000	1F2	8	25 68 03 01 00 01 00 92
8.830000	1D4	8	25 68 F8 6A 35 4D 96 96
8.840000	1F2	8	25 4C 03 01 00 01 00 76
8.840000	1D4	8	25 4C F8 61 35 4D 96 96
8.850000	351	8	0E 65 04 80 02 4E 00 00
8.850000	356	6	01 6C 01 BC 03 00
8.850000	370	8	0E 9A 0E AB 0E A0 0E B0
8.850000	371	8	0E 9E 0E A7 0E A4 0E 9C
8.850000	1F2	8	25 30 03 01 00 01 00 5A
8.850000	1D4	8	25 30 F8 59 35 4D 96 96
8.860000	1F2	8	25 14 03 01 00 01 00 3E
8.860000	1D4	8	25 14 F8 51 35 4D 96 96
8.870000	1F2	8	24 F8 03 01 00 01 00 21
8.870000	1D4	8	24 F8 F8 48 35 4D 96 96
8.880000	1F2	8	24 DC 03 01 00 01 00 05
8.880000	1D4	8	24 DC F8 40 35 4D 96 96
8.890000	1F2	8	24 C0 03 01 00 01 00 E9
8.890000	1D4	8	24 C0 F8 38 35 4D 96 96
8.900000	351	8	0E 69 04 7D 02 51 00 00
8.900000	356	6	01 6B 01 BB 03 00
8.900000	370	8	0E 9E 0E AF 0E A4 0E B4
8.900000	371	8	0E A2 0E AB 0E A8 0E A0
8.900000	355	6	22 26 24 37 1F 00
8.900000	35F	8	10 68 07 D0 5F 05 5F 00
8.900000	35A	8	00 00 59 01 01 02 03 60
8.900000	1F2	8	24 A4 03 01 00 01 00 CD
8.900000	1D4	8	24 A4 F8 2F 35 4D 96 96
8.900000	390	8	03 00 00 00 00 00 00 00
8.910000	1F2	8	24 88 03 01 00 01 00 B1
8.910000	1D4	8	24 88 F8 27 35 4D 96 96
8.920000	1F2	8	24 6C 03 01 00 01 00 95
8.920000	1D4	8	24 6C F8 1F 35 4D 96 96
8.930000	1F2	8	24 50 03 01 00 01 00 79
8.930000	1D4	8	24 50 F8 17 35 4D 96 96
8.940000	1F2	8	24 34 03 01 00 01 00 5D
8.940000	1D4	8	24 34 F8 0F 35 4D 96 96
8.950000	351	8	0E 6D 04 79 02 55 00 00
8.950000	356	6	01 6B 01 BB 03 00
8.950000	370	8	0E A2 0E B3 0E A8 0E B8
8.950000	371	8	0E A6 0E AF 0E AC 0E A4
8.950000	1F2	8	24 18 03 01 00 01 00 41
8.950000	1D4	8	24 18 F8 07 35 4D 96 96
8.960000	1F2	8	23 FC 03 01 00 01 00 24
8.960000	1D4	8	23 FC F7 FF 35 4D 96 96
8.970000	1F2	8	23 E0 03 01 00 01 00 08
8.970000	1D4	8	23 E0 F7 F7 35 4D 96 96
8.980000	1F2	8	23 C4 03 01 00 01 00 EC
8.980000	1D4	8	23 C4 F7 EF 35 4D 96 96
8.990000	1F2	8	23 A8 03 01 00 01 00 D0
8.990000	1D4	8	23 A8 F7 E7 35 4D 96 96
9.000000	351	8	0E 71 04 75 02 58 00 00
9.000000	356	6	01 6B 01 BB 03 00
9.000000	370	8	0E A5 0E B6 0E AB 0E BB
9.000000	371	8	0E A9 0E B2 0E AF 0E A7
9.000000	355	6	22 26 24 37 1F 00
9.000000	35F	8	10 68 07 D0 5F 05 5F 00
9.000000	35A	8	00 00 5A 01 01 02 03 61
9.000000	35E	8	54 68 75 6C 61 63 65 6C
9.000000	1F2	8	23 8C 03 01 00 01 00 B4
9.000000	1D4	8	23 8C F7 DF 35 4D 96 96
9.000000	390	8	03 00 00 00 00 00 00 00
9.000000	710	8	FF 2A 60 80 14 DC C8 F3
9.000000	711	8	09 E0 23 28 02 0C 00 00
9.010000	1F2	8	23 70 03 01 00 01 00 98
9.010000	1D4	8	23 70 F7 D7 35 4E 96 96
9.020000	1F2	8	23 54 03 01 00 01 00 7C
9.020000	1D4	8	23 54 F7 D0 35 4E 96 96
9.030000	1F2	8	23 38 03 01 00 01 00 60
9.030000	1D4	8	23 38 F7 C8 35 4E 96 96
9.040000	1F2	8	23 1C 03 01 00 01 00 44
9.040000	1D4	8	23 1C F7 C0 35 4E 96 96
9.050000	351	8	0E 75 04 71 02 5B 00 00
9.050000	356	6	01 6B 01 BB 03 00
9.050000	370	8	0E A9 0E BA 0E AF 0E BF
9.050000	371	8	0E AD 0E B6 0E B3 0E AB
9.050000	1F2	8	23 00 03 01 00 01 00 28
9.050000	1D4	8	23 00 F7 B8 35 4E 96 96
9.060000	1F2	8	22 E4 03 01 00 01 00 0B
9.060000	1D4	8	22 E4 F7 B1 35 4E 96 96
9.070000	1F2	8	22 C8 03 01 00 01 00 EF
9.070000	1D4	8	22 C8 F7 A9 35 4E 96 96
9.080000	1F2	8	22 AC 03 01 00 01 00 D3
9.080000	1D4	8	22 AC F7 A2 35 4E 96 96
9.090000	1F2	8	22 90 03 01 00 01 00 B7
9.090000	1D4	8	22 90 F7 9A 35 4E 96 96
9.100000	351	8	0E 79 04 6D 02 5F 00 00
9.100000	356	6	01 6B 01 BB 03 00
9.100000	370	8	0E AD 0E BE 0E B3 0E C3
9.100000	371	8	0E B1 0E BA 0E B7 0E AF
9.100000	355	6	22 26 24 37 1F 00
9.100000	35F	8	10 68 07 D0 5F 05 5F 00
9.100000	35A	8	00 00 5B 01 01 02 03 62
9.100000	1F2	8	22 74 03 01 00 01 00 9B
9.100000	1D4	8	22 74 F7 93 35 4E 96 96
9.100000	390	8	03 00 00 00 00 00 00 00
9.110000	1F2	8	22 58 03 01 00 01 00 7F
9.110000	1D4	8	22 58 F7 8B 35 4E 96 96
9.120000	1F2	8	22 3C 03 01 00 01 00 63
9.120000	1D4	8	22 3C F7 84 35 4E 96 96
9.130000	1F2	8	22 20 03 01 00 01 00 47
9.130000	1D4	8	22 20 F7 7C 35 4E 96 96
9.140000	1F2	8	22 04 03 01 00 01 00 2B
9.140000	1D4	8	22 04 F7 75 35 4E 96 96
9.150000	351	8	0E 7D 04 69 02 62 00 00
9.150000	356	6	01 6A 01 BA 03 00
9.150000	370	8	0E B0 0E C1 0E B6 0E C6
9.150000	371	8	0E B4 0E BD 0E BA 0E B2
9.150000	1F2	8	21 E8 03 01 00 01 00 0E
9.150000	1D4	8	21 E8 F7 6E 35 4E 96 96
9.160000	1F2	8	21 CC 03 01 00 01 00 F2
9.160000	1D4	8	21 CC F7 66 35 4E 96 96
9.170000	1F2	8	21 B0 03 01 00 01 00 D6
9.170000	1D4	8	21 B0 F7 5F 35 4E 96 96
9.180000	1F2	8	21 94 03 01 00 01 00 BA
9.180000	1D4	8	21 94 F7 58 35 4E 96 96
9.190000	1F2	8	21 78 03 01 00 01 00 9E
9.190000	1D4	8	21 78 F7 51 35 4E 96 96
9.200000	351	8	0E 82 04 65 02 65 00 00
9.200000	356	6	01 6A 01 BA 03 00
9.200000	370	8	0E B4 0E C5 0E BA 0E CA
9.200000	371	8	0E B8 0E C1 0E BE 0E B6
9.200000	355	6	22 26 24 37 1F 00
9.200000	35F	8	10 68 07 D0 5F 05 5F 00
9.200000	35A	8	00 00 5C 01 01 02 03 63
9.200000	1F2	8	21 5C 03 01 00 01 00 82
9.200000	1D4	8	21 5C F7 4A 35 4E 96 96
9.200000	390	8	03 00 00 00 00 00 00 00
9.200000	710	8	FF 2A 60 80 14 DC CA AB
9.200000	711	8	09 44 23 28 02 0C 00 00
9.210000	1F2	8	21 40 03 01 00 01 00 66
9.210000	1D4	8	21 40 F7 43 35 4E 96 96
9.220000	1F2	8	21 24 03 01 00 01 00 4A
9.220000	1D4	8	21 24 F7 3C 35 4E 96 96
9.230000	1F2	8	21 08 03 01 00 01 00 2E
9.230000	1D4	8	21 08 F7 35 35 4E 96 96
9.240000	1F2	8	20 EC 03 01 00 01 00 11
9.240000	1D4	8	20 EC F7 2E 35 4E 96 96
9.250000	351	8	0E 86 04 60 02 69 00 00
9.250000	356	6	01 6A 01 BA 03 00
9.250000	370	8	0E B8 0E C9 0E BE 0E CE
9.250000	371	8	0E BC 0E C5 0E C2 0E BA
9.250000	1F2	8	20 D0 03 01 00 01 00 F5
9.250000	1D4	8	20 D0 F7 27 35 4E 96 96
9.260000	1F2	8	20 B4 03 01 00 01 00 D9
9.260000	1D4	8	20 B4 F7 20 36 4E 96 96
9.270000	1F2	8	20 98 03 01 00 01 00 BD
9.270000	1D4	8	20 98 F7 19 36 4E 96 96
9.280000	1F2	8	20 7C 03 01 00 01 00 A1
9.280000	1D4	8	20 7C F7 12 36 4E 96 96
9.290000	1F2	8	20 60 03 01 00 01 00 85
9.290000	1D4	8	20 60 F7 0B 36 4E 96 96
9.300000	351	8	0E 8A 04 5C 02 6C 00 00
9.300000	356	6	01 6A 01 BA 03 00
9.300000	370	8	0E BB 0E CC 0E C1 0E D1
9.300000	371	8	0E BF 0E C8 0E C5 0E BD
9.300000	355	6	22 26 24 37 1F 00
9.300000	35F	8	10 68 07 D0 5F 05 5F 00
9.300000	35A	8	00 00 5D 01 01 02 03 64
9.300000	1F2	8	20 44 03 01 00 01 00 69
9.300000	1D4	8	20 44 F7 05 36 4E 96 96
9.300000	390	8	03 00 00 00 00 00 00 00
9.310000	1F2	8	20 28 03 01 00 01 00 4D
9.310000	1D4	8	20 28 F6 FE 36 4E 96 96
9.320000	1F2	8	20 0C 03 01 00 01 00 31
9.320000	1D4	8	20 0C F6 F7 36 4E 96 96
9.330000	1F2	8	1F F0 03 01 00 01 00 14
9.330000	1D4	8	1F F0 F6 F1 36 4F 96 96
9.340000	1F2	8	1F D4 03 01 00 01 00 F8
9.340000	1D4	8	1F D4 F6 EA 36 4F 96 96
9.350000	351	8	0E 8E 04 57 02 6F 00 00
9.350000	356	6	01 69 01 B9 03 00
9.350000	370	8	0E BF 0E D0 0E C5 0E D5
9.350000	371	8	0E C3 0E CC 0E C9 0E C1
9.350000	1F2	8	1F B8 03 01 00 01 00 DC
9.350000	1D4	8	1F B8 F6 E4 36 4F 96 96
9.360000	1F2	8	1F 9C 03 01 00 01 00 C0
9.360000	1D4	8	1F 9C F6 DD 36 4F 96 96
9.370000	1F2	8	1F 80 03 01 00 01 00 A4
9.370000	1D4	8	1F 80 F6 D7 36 4F 96 96
9.380000	1F2	8	1F 64 03 01 00 01 00 88
9.380000	1D4	8	1F 64 F6 D1 36 4F 96 96
9.390000	1F2	8	1F 48 03 01 00 01 00 6C
9.390000	1D4	8	1F 48 F6 CA 36 4F 96 96
9.400000	351	8	0E 92 04 52 02 73 00 00
9.400000	356	6	01 69 01 B9 03 00
9.400000	370	8	0E C3 0E D4 0E C9 0E D9
9.400000	371	8	0E C7 0E D0 0E CD 0E C5
9.400000	355	6	22 26 24 38 1F 00
9.400000	35F	8	10 68 07 D0 5F 05 5F 00
9.400000	35A	8	00 00 5E 01 01 02 03 65
9.400000	1F2	8	1F 2C 03 01 00 01 00 50
9.400000	1D4	8	1F 2C F6 C4 36 4F 96 96
9.400000	390	8	03 00 00 00 00 00 00 00
9.400000	710	8	FF 2A 60 80 14 DC CC 47
9.400000	711	8	08 A9 23 28 02 0C 00 00
9.410000	1F2	8	1F 10 03 01 00 01 00 34
9.410000	1D4	8	1F 10 F6 BE 36 4F 96 96
9.420000	1F2	8	1E F4 03 01 00 01 00 17
9.420000	1D4	8	1E F4 F6 B7 36 4F 96 96
9.430000	1F2	8	1E D8 03 01 00 01 00 FB
9.430000	1D4	8	1E D8 F6 B1 36 4F 96 96
9.440000	1F2	8	1E BC 03 01 00 01 00 DF
9.440000	1D4	8	1E BC F6 AB 36 4F 96 96
9.450000	351	8	0E 96 04 4D 02 76 00 00
9.450000	356	6	01 69 01 B9 03 00
9.450000	370	8	0E C6 0E D7 0E CC 0E DC
9.450000	371	8	0E CA 0E D3 0E D0 0E C8
9.450000	1F2	8	1E A0 03 01 00 01 00 C3
9.450000	1D4	8	1E A0 F6 A5 36 4F 96 96
9.460000	1F2	8	1E 84 03 01 00 01 00 A7
9.460000	1D4	8	1E 84 F6 9F 36 4F 96 96
9.470000	1F2	8	1E 68 03 01 00 01 00 8B
9.470000	1D4	8	1E 68 F6 99 36 4F 96 96
9.480000	1F2	8	1E 4C 03 01 00 01 00 6F
9.480000	1D4	8	1E 4C F6 93 36 4F 96 96
9.490000	1F2	8	1E 30 03 01 00 01 00 53
9.490000	1D4	8	1E 30 F6 8D 36 4F 96 96
9.500000	351	8	0E 9A 04 48 02 79 00 00
9.500000	356	6	01 69 01 B9 03 00
9.500000	370	8	0E CA 0E DB 0E D0 0E E0
9.500000	371	8	0E CE 0E D7 0E D4 0E CC
9.500000	355	6	22 26 24 38 1F 00
9.500000	35F	8	10 68 07 D0 5F 05 5F 00
9.500000	35A	8	00 00 5F 01 01 02 03 66
9.500000	35E	8	54 68 75 6C 61 63 65 6C
9.500000	1F2	8	1E 14 03 01 00 01 00 37
9.500000	1D4	8	1E 14 F6 87 36 4F 96 96
9.500000	390	8	03 00 00 00 00 00 00 00
9.510000	1F2	8	1D F8 03 01 00 01 00 1A
9.510000	1D4	8	1D F8 F6 81 36 4F 96 96
9.520000	1F2	8	1D DC 03 01 00 01 00 FE
9.520000	1D4	8	1D DC F6 7B 36 4F 96 96
9.530000	1F2	8	1D C0 03 01 00 01 00 E2
9.530000	1D4	8	1D C0 F6 76 36 4F 96 96
9.540000	1F2	8	1D A4 03 01 00 01 00 C6
9.540000	1D4	8	1D A4 F6 70 36 4F 96 96
9.550000	351	8	0E 9E 04 43 02 7D 00 00
9.550000	356	6	01 68 01 B8 03 00
9.550000	370	8	0E CE 0E DF 0E D4 0E E4
9.550000	371	8	0E D2 0E DB 0E D8 0E D0
9.550000	1F2	8	1D 88 03 01 00 01 00 AA
9.550000	1D4	8	1D 88 F6 6A 36 4F 96 96
9.560000	1F2	8	1D 6C 03 01 00 01 00 8E
9.560000	1D4	8	1D 6C F6 65 36 4F 96 96
9.570000	1F2	8	1D 50 03 01 00 01 00 72
9.570000	1D4	8	1D 50 F6 5F 36 4F 96 96
9.580000	1F2	8	1D 34 03 01 00 01 00 56
9.580000	1D4	8	1D 34 F6 5A 36 4F 96 96
9.590000	1F2	8	1D 18 03 01 00 01 00 3A
9.590000	1D4	8	1D 18 F6 54 36 4F 96 96
9.600000	351	8	0E A2 04 3E 02 80 00 00
9.600000	356	6	01 68 01 B8 03 00
9.600000	370	8	0E D1 0E E2 0E D7 0E E7
9.600000	371	8	0E D5 0E DE 0E DB 0E D3
9.600000	355	6	22 26 24 38 1F 00
9.600000	35F	8	10 68 07 D0 5F 05 5F 00
9.600000	35A	8	00 00 60 01 01 02 03 67
9.600000	1F2	8	1C FC 03 01 00 01 00 1D
9.600000	1D4	8	1C FC F6 4F 36 4F 96 96
9.600000	390	8	03 00 00 00 00 00 00 00
9.600000	710	8	FF 2A 60 80 14 DC CD C6
9.600000	711	8	08 0D 23 28 02 0C 00 00
9.610000	1F2	8	1C E0 03 01 00 01 00 01
9.610000	1D4	8	1C E0 F6 49 36 4F 96 96
9.620000	1F2	8	1C C4 03 01 00 01 00 E5
9.620000	1D4	8	1C C4 F6 44 36 4F 96 96
9.630000	1F2	8	1C A8 03 01 00 01 00 C9
9.630000	1D4	8	1C A8 F6 3F 36 4F 96 96
9.640000	1F2	8	1C 8C 03 01 00 01 00 AD
9.640000	1D4	8	1C 8C F6 39 36 4F 96 96
9.650000	351	8	0E A6 04 38 02 83 00 00
9.650000	356	6	01 68 01 B8 03 00
9.650000	370	8	0E D5 0E E6 0E DB 0E EB
9.650000	371	8	0E D9 0E E2 0E DF 0E D7
9.650000	1F2	8	1C 70 03 01 00 01 00 91
9.650000	1D4	8	1C 70 F6 34 36 50 96 96
9.660000	1F2	8	1C 54 03 01 00 01 00 75
9.660000	1D4	8	1C 54 F6 2F 36 50 96 96
9.670000	1F2	8	1C 38 03 01 00 01 00 59
9.670000	1D4	8	1C 38 F6 2A 36 50 96 96
9.680000	1F2	8	1C 1C 03 01 00 01 00 3D
9.680000	1D4	8	1C 1C F6 25 36 50 96 96
9.690000	1F2	8	1C 00 03 01 00 01 00 21
9.690000	1D4	8	1C 00 F6 20 36 50 96 96
9.700000	351	8	0E AB 04 33 02 87 00 00
9.700000	356	6	01 68 01 B8 03 00
9.700000	370	8	0E D9 0E EA 0E DF 0E EF
9.700000	371	8	0E DD 0E E6 0E E3 0E DB
9.700000	355	6	22 26 24 38 1F 00
9.700000	35F	8	10 68 07 D0 5F 05 5F 00
9.700000	35A	8	00 00 61 01 01 02 03 68
9.700000	1F2	8	1B E4 03 01 00 01 00 04
9.700000	1D4	8	1B E4 F6 1A 36 50 96 96
9.700000	390	8	03 00 00 00 00 00 00 00
9.710000	1F2	8	1B C8 03 01 00 01 00 E8
9.710000	1D4	8	1B C8 F6 16 36 50 96 96
9.720000	1F2	8	1B AC 03 01 00 01 00 CC
9.720000	1D4	8	1B AC F6 11 36 50 96 96
9.730000	1F2	8	1B 90 03 01 00 01 00 B0
9.730000	1D4	8	1B 90 F6 0C 36 50 96 96
9.740000	1F2	8	1B 74 03 01 00 01 00 94
9.740000	1D4	8	1B 74 F6 07 36 50 96 96
9.750000	351	8	0E AF 04 2D 02 8A 00 00
9.750000	356	6	01 68 01 B8 03 00
9.750000	370	8	0E DC 0E ED 0E E2 0E F2
9.750000	371	8	0E E0 0E E9 0E E6 0E DE
9.750000	1F2	8	1B 58 03 01 00 01 00 78
9.750000	1D4	8	1B 58 F6 02 36 50 96 96
9.760000	1F2	8	1B 3C 03 01 00 01 00 5C
9.760000	1D4	8	1B 3C F5 FD 37 50 96 96
9.770000	1F2	8	1B 20 03 01 00 01 00 40
9.770000	1D4	8	1B 20 F5 F9 37 50 96 96
9.780000	1F2	8	1B 04 03 01 00 01 00 24
9.780000	1D4	8	1B 04 F5 F4 37 50 96 96
9.790000	1F2	8	1A E8 03 01 00 01 00 07
9.790000	1D4	8	1A E8 F5 EF 37 50 96 96
9.800000	351	8	0E B3 04 27 02 8D 00 00
9.800000	356	6	01 67 01 B7 03 00
9.800000	370	8	0E E0 0E F1 0E E6 0E F6
9.800000	371	8	0E E4 0E ED 0E EA 0E E2
9.800000	355	6	23 27 25 38 20 00
9.800000	35F	8	10 68 07 D0 5F 05 5F 00
9.800000	35A	8	00 00 62 01 01 02 03 69
9.800000	1F2	8	1A CC 03 01 00 01 00 EB
9.800000	1D4	8	1A CC F5 EB 37 50 96 96
9.800000	390	8	03 00 00 00 00 00 00 00
9.800000	710	8	FF 2A 60 80 14 DC CF 2A
9.800000	711	8	07 72 23 28 02 0C 00 00
9.810000	1F2	8	1A B0 03 01 00 01 00 CF
9.810000	1D4	8	1A B0 F5 E6 37 50 96 96
9.820000	1F2	8	1A 94 03 01 00 01 00 B3
9.820000	1D4	8	1A 94 F5 E2 37 50 96 96
9.830000	1F2	8	1A 78 03 01 00 01 00 97
9.830000	1D4	8	1A 78 F5 DD 37 50 96 96
9.840000	1F2	8	1A 5C 03 01 00 01 00 7B
9.840000	1D4	8	1A 5C F5 D9 37 50 96 96
9.850000	351	8	0E B7 04 22 02 91 00 00
9.850000	356	6	01 67 01 B7 03 00
9.850000	370	8	0E E4 0E F5 0E EA 0E FA
9.850000	371	8	0E E8 0E F1 0E EE 0E E6
9.850000	1F2	8	1A 40 03 01 00 01 00 5F
9.850000	1D4	8	1A 40 F5 D5 37 50 96 96
9.860000	1F2	8	1A 24 03 01 00 01 00 43
9.860000	1D4	8	1A 24 F5 D0 37 50 96 96
9.870000	1F2	8	1A 08 03 01 00 01 00 27
9.870000	1D4	8	1A 08 F5 CC 37 50 96 96
9.880000	1F2	8	19 EC 03 01 00 01 00 0A
9.880000	1D4	8	19 EC F5 C8 37 50 96 96
9.890000	1F2	8	19 D0 03 01 00 01 00 EE
9.890000	1D4	8	19 D0 F5 C4 37 50 96 96
9.900000	351	8	0E BB 04 1C 02 94 00 00
9.900000	356	6	01 67 01 B7 03 00
9.900000	370	8	0E E7 0E F8 0E ED 0E FD
9.900000	371	8	0E EB 0E F4 0E F1 0E E9
9.900000	355	6	23 27 25 38 20 00
9.900000	35F	8	10 68 07 D0 5F 05 5F 00
9.900000	35A	8	00 00 63 01 01 02 03 6A
9.900000	1F2	8	19 B4 03 01 00 01 00 D2
9.900000	1D4	8	19 B4 F5 C0 37 50 96 96
9.900000	390	8	03 00 00 00 00 00 00 00
9.910000	1F2	8	19 98 03 01 00 01 00 B6
9.910000	1D4	8	19 98 F5 BC 37 50 96 96
9.920000	1F2	8	19 7C 03 01 00 01 00 9A
9.920000	1D4	8	19 7C F5 B8 37 50 96 96
9.930000	1F2	8	19 60 03 01 00 01 00 7E
9.930000	1D4	8	19 60 F5 B4 37 50 96 96
9.940000	1F2	8	19 44 03 01 00 01 00 62
9.940000	1D4	8	19 44 F5 B0 37 50 96 96
9.950000	351	8	0E BF 04 15 02 97 00 00
9.950000	356	6	01 67 01 B7 03 00
9.950000	370	8	0E EB 0E FC 0E F1 0F 01
9.950000	371	8	0E EF 0E F8 0E F5 0E ED
9.950000	1F2	8	19 28 03 01 00 01 00 46
9.950000	1D4	8	19 28 F5 AC 37 50 96 96
9.960000	1F2	8	19 0C 03 01 00 01 00 2A
9.960000	1D4	8	19 0C F5 A8 37 50 96 96
9.970000	1F2	8	18 F0 03 01 00 01 00 0D
9.970000	1D4	8	18 F0 F5 A4 37 50 96 96
9.980000	1F2	8	18 D4 03 01 00 01 00 F1
9.980000	1D4	8	18 D4 F5 A0 37 51 96 96
9.990000	1F2	8	18 B8 03 01 00 01 00 D5
9.990000	1D4	8	18 B8 F5 9D 37 51 96 96
10.000000	351	8	0E C3 04 0F 02 9B 00 00
10.000000	356	6	01 66 01 B6 03 00
10.000000	370	8	0E EF 0F 00 0E F5 0F 05
10.000000	371	8	0E F3 0E FC 0E F9 0E F1
10.000000	355	6	23 27 25 39 20 00
10.000000	35F	8	10 68 07 D0 5F 05 5F 00
10.000000	35A	8	00 00 64 01 01 02 03 6B
10.000000	35E	8	54 68 75 6C 61 63 65 6C
10.000000	1F2	8	18 9C 03 01 00 01 00 B9
10.000000	1D4	8	18 9C F5 99 37 51 96 96
10.000000	390	8	03 00 00 00 00 00 00 00
10.000000	710	8	FF 2A 60 80 14 DC D0 72
10.000000	711	8	06 D6 23 28 02 0C 00 00
10.010000	1F2	8	18 80 03 01 00 01 00 9D
10.010000	1D4	8	18 80 F5 95 37 51 96 96
10.020000	1F2	8	18 64 03 01 00 01 00 81
10.020000	1D4	8	18 64 F5 92 37 51 96 96
10.030000	1F2	8	18 48 03 01 00 01 00 65
10.030000	1D4	8	18 48 F5 8E 37 51 96 96
10.040000	1F2	8	18 2C 03 01 00 01 00 49
10.040000	1D4	8	18 2C F5 8B 37 51 96 96
10.050000	351	8	0E C7 04 09 02 9E 00 00
10.050000	356	6	01 66 01 B6 03 00
10.050000	370	8	0E F2 0F 03 0E F8 0F 08
10.050000	371	8	0E F6 0E FF 0E FC 0E F4
10.050000	1F2	8	18 10 03 01 00 01 00 2D
10.050000	1D4	8	18 10 F5 88 37 51 96 96
10.060000	1F2	8	17 F4 03 01 00 01 00 10
10.060000	1D4	8	17 F4 F5 84 37 51 96 96
10.070000	1F2	8	17 D8 03 01 00 01 00 F4
10.070000	1D4	8	17 D8 F5 81 37 51 96 96
